pair_id,transition_id,source_human_label,target_human_label,arm,semantic_mode,steps,step_size,rho,semantic_temperature,target_logit_weight,source_logit_weight,proxy_hits,proxy_denominator,tasr_hits,tasr_denominator,tasr_percent,asr_hits,asr_percent,semantic_gap_clean,semantic_gap_adversarial,semantic_gap_gain,effective_lambda,elapsed_seconds
P16,T10,10,3,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.2240850031375885,0.40532010793685913,0.62940514087677,7.300384044647217,230.675216351985
P16,T10,10,3,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.2240850329399109,0.5057422518730164,0.7298272848129272,24.86235809326172,115.80044300601003
P16,T10,10,3,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,0,8,0.0,0,0.0,-0.2240850329399109,0.5187489986419678,0.7428340315818787,6.212083339691162,222.82614787202328
P19,T01,1,4,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,7,8,87.5,8,100.0,-0.016140177845954895,0.09289470314979553,0.10903488099575043,369.97021484375,1153.2437690969964
P19,T01,1,4,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.016140222549438477,0.10184738039970398,0.11798760294914246,490.8939514160156,585.4960559970059
P19,T01,1,4,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.016140222549438477,0.10682007670402527,0.12296029925346375,246.3129119873047,1126.1242108680017
P19,T02,2,5,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,5,8,62.5,6,75.0,-0.022048719227313995,0.03177475184202194,0.05382347106933594,164.95399475097656,1153.214763736003
P19,T02,2,5,multiclass_standard,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,7,8,87.5,8,100.0,-0.022048719227313995,0.026639707386493683,0.04868842661380768,165.425048828125,615.3598989609745
P19,T02,2,5,p19_rho035_balanced,prototype,50,0.00392156862745098,0.35,0.1,1.0,1.0,8,8,5,8,62.5,8,100.0,-0.022048793733119965,0.05172853171825409,0.07377732545137405,164.59226989746094,579.1801072859962
P19,T02,2,5,p19_rho050_push075,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,5,8,62.5,8,100.0,-0.022048793733119965,0.04921100288629532,0.07125979661941528,1306.88037109375,578.6334732630057
P19,T02,2,5,p19_rho065_balanced,prototype,50,0.00392156862745098,0.65,0.1,1.0,1.0,8,8,6,8,75.0,7,87.5,-0.022048793733119965,0.05767842382192612,0.07972721755504608,304.4586486816406,577.2936596089858
P19,T02,2,5,pull_push_rho010_balanced,prototype,50,0.00392156862745098,0.1,0.1,1.0,1.0,7,8,2,8,25.0,8,100.0,-0.022048793733119965,0.03317587822675705,0.055224671959877014,46.70869064331055,577.3347456229967
P19,T02,2,5,pull_push_rho025_push050,prototype,50,0.00392156862745098,0.25,0.1,1.0,0.5,8,8,3,8,37.5,7,87.5,-0.022048793733119965,0.028975188732147217,0.05102398246526718,6607.92041015625,579.1815867839905
P19,T02,2,5,pull_push_rho025_push200,prototype,50,0.00392156862745098,0.25,0.1,1.0,2.0,5,8,3,8,37.5,6,75.0,-0.022048793733119965,0.018514197319746017,0.04056299105286598,62.748329162597656,578.1779474299983
P19,T02,2,5,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,5,8,62.5,7,87.5,-0.022048793733119965,0.05565597862005234,0.0777047723531723,232.83909606933594,577.182335547026
P19,T02,2,5,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,6,8,75.0,7,87.5,-0.022048793733119965,0.0619717612862587,0.08402055501937866,465.8031005859375,578.8334588529833
P19,T02,2,5,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,5,8,62.5,7,87.5,-0.022048793733119965,0.058664076030254364,0.08071286976337433,116.90946960449219,1123.581106499012
P19,T02,2,5,pull_push_standard,prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,6,8,75.0,8,100.0,-0.022048793733119965,0.0502934604883194,0.07234225422143936,117.1051025390625,580.680520569993
P19,T03,3,6,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.033780016005039215,0.07428762316703796,0.10806763917207718,214.9221649169922,1150.3472906060051
P19,T03,3,6,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,4,8,50.0,6,75.0,-0.033779993653297424,0.061995916068553925,0.09577590972185135,195.2760467529297,582.8221567769942
P19,T03,3,6,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,3,8,37.5,7,87.5,-0.033779993653297424,0.06621888279914856,0.09999887645244598,97.69567108154297,1119.8973356349743
P19,T04,4,7,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,2,8,25.0,2,25.0,-0.017141610383987427,0.07596465945243835,0.09310626983642578,340.9527587890625,1151.245135684003
P19,T04,4,7,multiclass_standard,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,1,8,12.5,1,12.5,-0.017141610383987427,0.06919703632593155,0.08633864670991898,335.5236511230469,617.6992676279915
P19,T04,4,7,p19_rho035_balanced,prototype,50,0.00392156862745098,0.35,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.01625075191259384,0.08926811814308167,0.1055188700556755,553.373046875,577.654809464002
P19,T04,4,7,p19_rho050_push075,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,4,8,50.0,4,50.0,-0.01625075191259384,0.06550636887550354,0.08175712078809738,4509.94482421875,582.277409028
P19,T04,4,7,p19_rho065_balanced,prototype,50,0.00392156862745098,0.65,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.01625075191259384,0.0906817689538002,0.10693252086639404,1043.3660888671875,580.4518554880051
P19,T04,4,7,pull_push_rho010_balanced,prototype,50,0.00392156862745098,0.1,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.01625075191259384,0.08124885708093643,0.09749960899353027,157.00697326660156,581.2660325080215
P19,T04,4,7,pull_push_rho025_push050,prototype,50,0.00392156862745098,0.25,0.1,1.0,0.5,8,8,6,8,75.0,6,75.0,-0.01625075191259384,0.04029933363199234,0.05655008554458618,22098.9140625,581.2303174030094
P19,T04,4,7,pull_push_rho025_push200,prototype,50,0.00392156862745098,0.25,0.1,1.0,2.0,7,8,1,8,12.5,1,12.5,-0.01625075191259384,0.03233815357089043,0.04858890548348427,155.7655029296875,578.7362058060244
P19,T04,4,7,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,4,8,50.0,5,62.5,-0.01625075191259384,0.09018457680940628,0.10643532872200012,799.6957397460938,579.6276639690041
P19,T04,4,7,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,3,8,37.5,3,37.5,-0.01625075191259384,0.09214790165424347,0.10839865356683731,1578.38671875,579.9160313439788
P19,T04,4,7,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.01625075191259384,0.09821624308824539,0.11446699500083923,394.3865661621094,1127.0120330570207
P19,T04,4,7,pull_push_standard,prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,3,8,37.5,4,50.0,-0.01625075191259384,0.08635050803422928,0.10260125994682312,396.73712158203125,580.7189656150003
P19,T05,5,8,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.007831662893295288,0.06059340015053749,0.06842505931854248,405.4716796875,1155.6670839040016
P19,T05,5,8,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.007831647992134094,0.07553333044052124,0.08336497843265533,978.4364624023438,583.4599007210054
P19,T05,5,8,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.007831647992134094,0.07856117933988571,0.0863928273320198,488.3474426269531,1119.2840074220148
P19,T06,6,9,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.011720217764377594,0.05312500521540642,0.06484521925449371,517.5176391601562,1154.2105295129877
P19,T06,6,9,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.01172027736902237,0.06153605133295059,0.07325632870197296,683.8353881835938,582.1300983789843
P19,T06,6,9,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.01172027736902237,0.0697973370552063,0.08151761442422867,339.662109375,1119.6567370170087
P19,T07,7,10,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,4,8,50.0,4,50.0,-0.02025415748357773,0.057628877460956573,0.0778830349445343,459.9302978515625,1155.894806174998
P19,T07,7,10,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,6,8,75.0,6,75.0,-0.02025412768125534,0.06506524235010147,0.08531937003135681,686.232421875,583.0007410890248
P19,T07,7,10,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,5,8,62.5,6,75.0,-0.02025412768125534,0.07112272083759308,0.09137684851884842,342.12579345703125,1122.4123074480158
P19,T08,8,1,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,5,8,62.5,5,62.5,-0.015744976699352264,0.08241099119186401,0.09815596789121628,447.8585510253906,1153.7561188969994
P19,T08,8,1,multiclass_standard,multiclass_prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,5,8,62.5,5,62.5,-0.015744976699352264,0.07964246720075607,0.09538744390010834,448.8858947753906,615.8755875480128
P19,T08,8,1,p19_rho035_balanced,prototype,50,0.00392156862745098,0.35,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.015597864985466003,0.12601548433303833,0.14161334931850433,599.5635375976562,579.3735731089837
P19,T08,8,1,p19_rho050_push075,prototype,50,0.00392156862745098,0.5,0.1,1.0,0.75,8,8,8,8,100.0,8,100.0,-0.015597864985466003,0.07892126590013504,0.09451913088560104,4943.37890625,582.6673836630071
P19,T08,8,1,p19_rho065_balanced,prototype,50,0.00392156862745098,0.65,0.1,1.0,1.0,8,8,7,8,87.5,8,100.0,-0.015597864985466003,0.12736521661281586,0.14296308159828186,1113.5146484375,580.0681040690397
P19,T08,8,1,pull_push_rho010_balanced,prototype,50,0.00392156862745098,0.1,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.015597864985466003,0.12177607417106628,0.1373739391565323,171.02487182617188,581.8688432810013
P19,T08,8,1,pull_push_rho025_push050,prototype,50,0.00392156862745098,0.25,0.1,1.0,0.5,8,8,6,8,75.0,8,100.0,-0.015597864985466003,0.044606879353523254,0.06020474433898926,23767.18359375,581.0272166279901
P19,T08,8,1,pull_push_rho025_push200,prototype,50,0.00392156862745098,0.25,0.1,1.0,2.0,8,8,1,8,12.5,6,75.0,-0.015597864985466003,0.06592801213264465,0.08152587711811066,143.21607971191406,578.2891349289857
P19,T08,8,1,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.015597864985466003,0.1266704499721527,0.1422683149576187,857.4718627929688,580.474980006984
P19,T08,8,1,pull_push_rho100_balanced,prototype,50,0.00392156862745098,1.0,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.015597864985466003,0.1286274641752243,0.1442253291606903,1714.429931640625,581.1743222030054
P19,T08,8,1,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.015597864985466003,0.12975765764713287,0.14535552263259888,428.7226867675781,1120.0959599830094
P19,T08,8,1,pull_push_standard,prototype,50,0.00392156862745098,0.25,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.015597864985466003,0.12407660484313965,0.13967446982860565,428.6085510253906,579.3938600459951
P19,T09,9,2,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.015094242990016937,0.10000777989625931,0.11510202288627625,887.5670166015625,1157.8983799320122
P19,T09,9,2,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,8,8,100.0,8,100.0,-0.014954239130020142,0.12922710180282593,0.14418134093284607,2532.069091796875,583.0995206020016
P19,T09,9,2,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,7,8,87.5,7,87.5,-0.014954239130020142,0.1354391723871231,0.15039341151714325,1271.986572265625,1124.9325501440035
P19,T10,10,3,multiclass_small_steps,multiclass_prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,1,8,12.5,2,25.0,-0.02724144607782364,0.12680135667324066,0.1540428102016449,407.3751220703125,1155.3932483539975
P19,T10,10,3,pull_push_rho050_balanced,prototype,50,0.00392156862745098,0.5,0.1,1.0,1.0,8,8,2,8,25.0,3,37.5,-0.027241423726081848,0.16070011258125305,0.1879415363073349,925.0303955078125,584.092130620993
P19,T10,10,3,pull_push_small_steps,prototype,100,0.00196078431372549,0.25,0.1,1.0,1.0,8,8,1,8,12.5,2,25.0,-0.027241423726081848,0.16745954751968384,0.19470097124576569,460.38946533203125,1122.0266012030188
